POLICY_NUM,SURRENDER,POL_TYPE,FR_NUM,NO_NUM,FR_SERV_PERIOD,POLICY_AGE,INSURED_AGE,INSURED_STATE
00195299,N,Level Term 20,048539    ,008  ,427,135,832,GA
00195300,N,Adjustable CompLife,035624    ,008  ,572,82,845,GA
00195301,N,Level Term 20,099992    ,008  ,#VALUE!,145,845,GA
00195302,N,Level Term 20,063583    ,008  ,317,154,845,GA
00195303,N,Estate CompLife,051803    ,008  ,412,59,844,GA
00195304,N,Adjustable CompLife,060402    ,008  ,342,86,844,GA
00195305,Y,Term 10,099992    ,008  ,#VALUE!,35,831,GA
00195306,N,Level Term 20,061476    ,008  ,334,165,844,GA
00195307,N,Level Term 10,070163    ,008  ,262,122,844,GA
00195308,N,Adjustable CompLife,070163    ,008  ,262,37,844,GA
00195309,N,Adjustable CompLife,015177    ,008  ,107,29,844,GA
00195310,N,Level Term 20,090152    ,008  ,193,157,843,TN
00195311,N,Adjustable CompLife,077044    ,008  ,224,82,843,GA
00195312,N,Adjustable CompLife,0B5866    ,008  ,70,13,843,GA
00195313,N,Adjustable CompLife,099992    ,008  ,#VALUE!,118,843,GA
00195314,N,Estate CompLife,048539    ,008  ,440,116,843,GA
00195315,N,Level Term 20,099992    ,008  ,#VALUE!,120,843,GA
00195316,N,Level Term 10,060652    ,008  ,340,109,843,FL
00195317,N,Estate CompLife,054622    ,008  ,389,20,843,FL
00195318,N,Estate CompLife,054622    ,008  ,389,19,843,FL
00195319,N,Estate CompLife,063120    ,008  ,320,63,843,GA
00195320,N,Joint/Survivorship CompLife,051803    ,008  ,412,103,843,GA
00195321,N,Level Term 10,060906    ,008  ,298,122,802,FL
00195322,N,Level Term 20,060906    ,008  ,338,160,842,FL
00195323,N,Joint/Survivorship CompLife,059580    ,008  ,349,91,842,FL
00195324,N,Adjustable CompLife,051803    ,008  ,412,64,842,GA
00195325,N,Level Term 20,048135    ,008  ,444,136,842,GA
00195326,N,Estate CompLife,048135    ,008  ,444,97,842,GA
00195327,N,Estate CompLife,048135    ,008  ,444,92,842,GA
00195328,N,Level Term 10,005566    ,008  ,133,57,842,GA
00195329,N,Level Term 10,087811    ,008  ,201,118,842,GA
00195330,N,Level Term 10,092498    ,008  ,182,88,842,GA
00195331,N,Estate CompLife,092498    ,008  ,182,87,842,GA
00195332,N,Estate CompLife,060402    ,008  ,342,88,842,GA
00195333,N,Adjustable CompLife,060402    ,008  ,342,57,842,GA
00195334,N,Adjustable CompLife,058155    ,008  ,313,0,794,GA
00195335,N,Level Term 20,063583    ,008  ,317,154,842,GA
00195336,N,Level Term 20,091608    ,008  ,185,149,842,GA
00195337,N,Level Term 10,0B8502    ,008  ,27,123,804,GA
00195338,N,Level Term 20,048539    ,008  ,440,157,842,GA
00195339,Y,Single Premium Life,000004    ,008  ,#VALUE!,112,837,GA
00195340,N,Estate CompLife,054622    ,008  ,389,99,841,GA
00195341,N,Adjustable CompLife,035624    ,008  ,572,89,841,GA
00195342,N,Joint/Survivorship CompLife,049080    ,008  ,435,7,841,GA
00195343,N,Adjustable CompLife,067815    ,008  ,279,120,841,NC
00195344,N,90 Life,070163    ,008  ,262,116,841,GA
00195345,N,Estate CompLife,061541    ,008  ,333,103,840,GA
00195346,N,Estate CompLife,061541    ,008  ,333,50,840,GA
00195347,N,Level Term 10,092498    ,008  ,182,96,840,GA
00195348,N,Adjustable CompLife,099992    ,008  ,#VALUE!,39,840,GA
00195349,N,Level Term 10,061541    ,008  ,306,122,813,GA
00195350,N,Level Term 10,061541    ,008  ,316,121,824,GA
00195351,Y,Level Term 10,063120    ,008  ,295,120,814,GA
00195352,N,Adjustable CompLife,057320    ,008  ,368,89,840,GA
00195353,N,Adjustable CompLife,060402    ,008  ,342,193,839,GA
00195354,N,Adjustable CompLife,060402    ,008  ,342,141,839,GA
00195355,N,Term 80,060402    ,008  ,341,107,839,GA
00195356,N,Term 80,060402    ,008  ,341,107,839,GA
00195357,N,Term 80,060402    ,008  ,294,60,792,GA
00195358,N,Adjustable CompLife,060402    ,008  ,342,95,839,GA
00195359,N,Adjustable CompLife,060402    ,008  ,342,69,839,GA
00195360,N,Adjustable CompLife,060402    ,008  ,342,66,839,GA
00195361,N,Adjustable CompLife,060402    ,008  ,342,59,839,GA
00195362,N,Adjustable CompLife,060402    ,008  ,342,47,839,GA
00195363,N,Adjustable CompLife,060402    ,008  ,342,31,839,GA
00195364,N,Level Term 20,045614    ,008  ,465,159,839,GA
00195365,N,Estate CompLife,048135    ,008  ,444,102,839,GA
00195366,N,Adjustable CompLife,035624    ,008  ,572,102,839,GA
00195367,N,Estate CompLife,020610    ,008  ,92,67,839,GA
00195368,N,Term 10,020610    ,008  ,92,3,839,GA
00195369,N,90 Life,005566    ,008  ,133,79,839,GA
00195370,N,Level Term 10,067102    ,008  ,265,63,818,GA
00195371,N,Adjustable CompLife,066345    ,008  ,292,80,838,FL
00195372,Y,Level Term 20,044964    ,008  ,448,123,816,GA
00195373,N,Adjustable CompLife,061432    ,008  ,334,104,838,AL
00195374,N,Adjustable CompLife,051803    ,008  ,412,25,838,GA
00195375,N,90 Life,051803    ,008  ,412,25,838,GA
00195376,Y,Level Term 10,000004    ,008  ,#VALUE!,120,817,GA
00195377,N,Adjustable CompLife,091608    ,008  ,185,108,838,GA
00195378,N,Level Term 10,035624    ,008  ,572,94,838,GA
00195379,N,Level Term 20,092498    ,008  ,130,113,786,CT
00195380,N,Level Term 10,054622    ,008  ,389,139,838,NV
00195381,N,Adjustable CompLife,092498    ,008  ,182,74,838,CT
00195382,N,Estate CompLife,067815    ,008  ,279,112,838,GA
00195383,N,Adjustable CompLife,005566    ,008  ,133,89,838,NC
00195384,N,Estate CompLife,048135    ,008  ,444,88,838,GA
00195385,N,Estate CompLife,051803    ,008  ,412,121,838,GA
00195386,N,Level Term 20,045053    ,008  ,470,150,837,WY
00195387,N,Level Term 20,070752    ,008  ,259,105,837,FL
00195388,N,Estate CompLife,019404    ,008  ,96,2,837,GA
00195389,N,Level Term 20,070163    ,008  ,262,128,837,GA
00195390,N,Level Term 20,070163    ,008  ,253,116,827,GA
00195391,N,Estate CompLife,070163    ,008  ,262,9,837,GA
00195392,N,Estate CompLife,048135    ,008  ,444,66,837,GA
00195393,N,Level Term 20,048539    ,008  ,416,138,813,GA
00195394,N,Estate CompLife,048539    ,008  ,416,51,813,GA
00195395,N,Level Term 10,078410    ,008  ,211,120,830,GA
00195396,N,Level Term 20,099992    ,008  ,#VALUE!,113,836,GA
00195397,N,Estate CompLife,000004    ,008  ,#VALUE!,84,836,GA
00195398,N,Adjustable CompLife,023474    ,008  ,88,58,836,GA
00195399,N,90 Life,005566    ,008  ,133,117,836,GA
00195400,N,Level Term 10,005566    ,008  ,133,114,836,GA
00195401,N,Level Term 20,061541    ,008  ,333,159,836,GA
00195402,N,Adjustable CompLife,061432    ,008  ,334,108,836,GA
00195403,N,Level Term 20,061432    ,008  ,334,127,836,GA
00195404,N,Single Premium Life,062384    ,008  ,327,106,836,GA
00195405,N,Estate CompLife,045053    ,008  ,470,74,836,GA
00195406,N,Level Term 10,091959    ,008  ,171,119,822,GA
00195407,N,Adjustable CompLife,091959    ,008  ,185,14,835,GA
00195408,N,Level Term 10,061432    ,008  ,317,113,818,GA
00195409,N,Adjustable CompLife,092498    ,008  ,182,40,835,GA
00195410,N,Adjustable CompLife,0E1024    ,008  ,37,25,835,GA
00195411,N,Level Term 20,099992    ,008  ,#VALUE!,113,835,GA
00195412,N,Single Premium Life,099992    ,008  ,#VALUE!,114,835,GA
00195413,N,Level Term 20,061476    ,008  ,334,114,835,GA
00195414,N,Adjustable CompLife,061476    ,008  ,334,109,835,GA
00195415,N,Adjustable CompLife,099992    ,008  ,#VALUE!,113,835,GA
00195416,N,Level Term 20,044964    ,008  ,470,159,835,FL
00195417,N,Adjustable CompLife,060906    ,008  ,338,108,834,GA
00195418,N,Estate CompLife,023474    ,008  ,88,37,834,GA
00195419,N,Adjustable CompLife,035624    ,008  ,572,120,834,GA
00195420,N,Adjustable CompLife,051803    ,008  ,412,96,834,GA
00195421,N,Level Term 10,051803    ,008  ,412,163,834,GA
00195422,N,Adjustable CompLife,060402    ,008  ,342,18,834,GA
00195423,N,Estate CompLife,070289    ,008  ,261,32,834,GA
00195424,N,Level Term 10,061476    ,008  ,334,81,834,GA
00195425,N,Estate CompLife,023474    ,008  ,88,82,834,GA
00195426,N,Adjustable CompLife,092498    ,008  ,182,69,834,GA
00195427,N,Adjustable CompLife,035624    ,008  ,572,120,833,GA
00195428,N,Estate CompLife,051803    ,008  ,359,1,780,GA
00195429,N,Level Term 10,090933    ,008  ,166,120,812,GA
00195430,N,Level Term 20,090933    ,008  ,188,132,833,GA
00195431,N,Estate CompLife,061432    ,008  ,334,99,833,GA
00195432,N,Adjustable CompLife,066345    ,008  ,292,83,833,FL
00195433,N,Level Term 20,070289    ,008  ,261,155,833,GA
00195434,Y,Adjustable CompLife,070289    ,008  ,227,67,798,GA
00195435,Y,Estate CompLife,048539    ,008  ,402,61,795,GA
00195436,N,Level Term 20,099992    ,008  ,#VALUE!,143,833,TN
00195437,N,Estate CompLife,023474    ,008  ,88,20,833,GA
00195438,N,Whole Life,091608    ,008  ,185,93,833,SC
00195439,N,Adjustable CompLife,007207    ,008  ,95,0,801,NC
00195440,Y,Adjustable CompLife,002687    ,008  ,118,73,810,PA
00195441,N,Level Term 10,090152    ,008  ,183,107,823,GA
00195442,N,Level Term 20,090152    ,008  ,193,117,832,GA
00195443,N,Estate CompLife,054622    ,008  ,389,67,832,FL
00195444,N,Term 80,019404    ,008  ,96,78,832,GA
00195445,N,Adjustable CompLife,019404    ,008  ,96,35,832,GA
00195446,N,90 Life,099992    ,008  ,#VALUE!,88,832,GA
00195447,N,Level Term 20,035624    ,008  ,572,161,832,GA
00195448,N,Estate CompLife,057320    ,008  ,368,108,832,FL
00195449,N,Level Term 20,092498    ,008  ,182,109,832,FL
00195450,N,Level Term 10,092498    ,008  ,182,109,832,FL
00195451,N,Adjustable CompLife,092498    ,008  ,182,38,832,FL
00195452,N,Estate CompLife,066227    ,008  ,293,59,832,GA
00195453,N,Level Term 10,002687    ,008  ,133,121,824,GA
00195454,N,Adjustable CompLife,002687    ,008  ,141,10,832,GA
00195455,N,Level Term 10,048539    ,008  ,435,122,826,GA
00195456,N,Level Term 20,048539    ,008  ,440,127,832,GA
00195457,N,Estate CompLife,048539    ,008  ,440,5,832,GA
00195458,N,Level Term 10,035624    ,008  ,572,81,831,GA
00195459,N,90 Life,087811    ,008  ,201,113,831,GA
00195460,N,Level Term 10,070752    ,008  ,213,102,786,GA
00195461,N,Level Term 20,077044    ,008  ,224,133,831,GA
00195462,N,Adjustable CompLife,077044    ,008  ,224,35,831,GA
00195463,N,Level Term 20,062384    ,008  ,327,120,831,TN
00195464,N,Level Term 10,063120    ,008  ,268,71,779,PA
00195465,N,Level Term 10,063120    ,008  ,268,72,779,PA
00195466,N,Estate CompLife,070289    ,008  ,261,92,831,GA
00195467,N,Level Term 10,063120    ,008  ,320,145,831,GA
00195468,N,Level Term 10,054622    ,008  ,389,110,831,GA
00195469,N,Estate CompLife,054622    ,008  ,389,95,831,GA
00195470,N,Adjustable CompLife,015073    ,008  ,107,75,831,GA
00195471,N,Adjustable CompLife,048135    ,008  ,444,97,831,TN
00195472,N,Level Term 20,048135    ,008  ,444,96,831,TN
00195473,N,Level Term 10,035624    ,008  ,527,118,785,GA
00195474,N,Adjustable CompLife,035624    ,008  ,572,44,831,GA
00195475,N,Level Term 10,099992    ,008  ,#VALUE!,84,819,GA
00195476,Y,Whole Life,048539    ,008  ,418,59,809,GA
00195477,Y,Level Term 10,048555    ,008  ,436,72,827,GA
00195478,N,Estate CompLife,091246    ,008  ,187,78,830,GA
00195479,N,Level Term 10,090152    ,008  ,184,108,821,GA
00195480,N,Adjustable CompLife,090152    ,008  ,193,117,830,GA
00195481,N,Level Term 20,090152    ,008  ,193,117,830,GA
00195482,N,Estate CompLife,054622    ,008  ,389,95,830,GA
00195483,N,Adjustable CompLife,000004    ,008  ,#VALUE!,72,830,GA
00195484,Y,Adjustable CompLife,005566    ,008  ,119,68,815,GA
00195485,N,Adjustable CompLife,063120    ,008  ,320,87,830,GA
00195486,N,Level Term 20,061476    ,008  ,334,157,830,GA
00195487,N,Adjustable CompLife,044964    ,008  ,470,111,830,GA
00195488,N,90 Life,005566    ,008  ,133,110,829,GA
00195489,N,Level Term 10,005566    ,008  ,133,68,829,GA
00195490,N,Level Term 10,059580    ,008  ,314,120,795,FL
00195491,N,Term 10,070289    ,008  ,222,3,790,GA
00195492,N,Term 10,070289    ,008  ,223,3,791,GA
00195493,N,Level Term 10,054622    ,008  ,343,73,783,GA
00195494,Y,Adjustable CompLife,000004    ,008  ,#VALUE!,67,798,GA
00195495,N,Adjustable CompLife,087811    ,008  ,201,117,829,NC
00195496,N,Level Term 10,059580    ,008  ,317,124,798,FL
00195497,N,Estate CompLife,059580    ,008  ,349,64,829,FL
00195498,N,Term 80,087811    ,008  ,172,133,799,GA
00195499,N,Adjustable CompLife,048135    ,008  ,444,77,829,GA
00195500,N,Adjustable CompLife,016303    ,008  ,103,71,829,GA
00195501,N,Adjustable CompLife,019404    ,008  ,96,83,829,GA
00195502,N,Level Term 20,092498    ,008  ,182,136,828,GA
00195503,N,Level Term 20,048539    ,008  ,407,119,796,GA
00195504,N,Adjustable CompLife,007207    ,008  ,127,71,828,GA
00195505,N,Estate CompLife,048539    ,008  ,440,32,828,GA
00195506,N,Level Term 10,092498    ,008  ,182,76,828,GA
00195507,N,Level Term 20,099992    ,008  ,#VALUE!,161,828,GA
00195508,N,Level Term 20,049080    ,008  ,386,84,779,GA
00195509,N,Level Term 20,063583    ,008  ,317,114,828,GA
00195510,N,Level Term 10,063120    ,008  ,320,116,828,NJ
00195511,N,Level Term 10,063120    ,008  ,320,100,828,NJ
00195512,N,90 Life,049080    ,008  ,435,49,828,GA
00195513,N,Estate CompLife,063120    ,008  ,320,30,828,NJ
00195514,Y,Term 80,049080    ,008  ,388,113,780,GA
00195515,N,Adjustable CompLife,049080    ,008  ,435,77,828,GA
00195516,N,Level Term 20,048539    ,008  ,440,146,828,GA
00195517,N,Level Term 20,048539    ,008  ,440,102,828,GA
00195518,N,Estate CompLife,051803    ,008  ,412,114,827,GA
00195519,N,Level Term 10,061476    ,008  ,334,46,827,GA
00195520,N,Level Term 20,067102    ,008  ,285,134,827,GA
00195521,Y,Level Term 10,087811    ,008  ,199,95,825,GA
00195522,N,Term 10,063583    ,008  ,317,40,827,GA
00195523,N,Adjustable CompLife,024253    ,008  ,85,61,827,TX
00195524,N,Level Term 10,099992    ,008  ,#VALUE!,89,827,GA
00195525,N,Adjustable CompLife,013763    ,008  ,112,114,826,GA
00195526,N,Level Term 10,005566    ,008  ,133,73,826,OH
00195527,N,Adjustable CompLife,087811    ,008  ,201,86,826,GA
00195528,N,Level Term 20,077044    ,008  ,224,150,826,GA
00195529,N,Level Term 20,048555    ,008  ,439,144,826,GA
00195530,N,Level Term 10,060906    ,008  ,338,159,826,GA
00195531,N,Level Term 20,078503    ,008  ,217,128,826,GA
00195532,N,Estate CompLife,049080    ,008  ,435,102,826,GA
00195533,N,Adjustable CompLife,060906    ,008  ,338,115,826,GA
00195534,N,Adjustable CompLife,087811    ,008  ,201,113,826,GA
00195535,N,Term 10,054622    ,008  ,357,71,794,CO
00195536,Y,Level Term 20,087643    ,008  ,172,72,795,CO
00195537,N,Level Term 20,051803    ,008  ,412,136,825,GA
00195538,N,Level Term 20,076702    ,008  ,213,102,813,MT
00195539,N,Level Term 20,076702    ,008  ,226,112,825,MT
00195540,N,Estate CompLife,051803    ,008  ,412,16,825,GA
00195541,N,Adjustable CompLife,045614    ,008  ,465,124,825,GA
00195542,N,Level Term 10,048135    ,008  ,438,119,820,GA
00195543,N,Estate CompLife,051803    ,008  ,412,123,825,GA
00195544,N,Estate CompLife,070163    ,008  ,262,111,825,GA
00195545,N,Level Term 20,074007    ,008  ,241,142,825,GA
00195546,N,Estate CompLife,048539    ,008  ,440,115,824,GA
00195547,N,Adjustable CompLife,060906    ,008  ,338,71,824,TN
00195548,N,Adjustable CompLife,099992    ,008  ,#VALUE!,13,824,GA
00195549,N,Level Term 10,090152    ,008  ,193,148,824,GA
00195550,N,Single Premium Life,099992    ,008  ,#VALUE!,109,824,GA
00195551,N,Term 80,092498    ,008  ,174,143,816,GA
00195552,N,Level Term 10,044817    ,008  ,447,119,800,GA
00195553,N,Adjustable CompLife,061476    ,008  ,334,27,824,GA
00195554,N,Term 10,061476    ,008  ,307,0,798,GA
00195555,N,Adjustable CompLife,061476    ,008  ,334,25,824,GA
00195556,N,Adjustable CompLife,061476    ,008  ,334,25,824,GA
00195557,N,Level Term 10,087811    ,008  ,201,86,824,GA
00195558,Y,Adjustable CompLife,063583    ,008  ,291,96,798,GA
00195559,N,Estate CompLife,048555    ,008  ,439,104,824,GA
00195560,N,Level Term 10,019404    ,008  ,96,140,824,GA
00195561,N,Estate CompLife,060402    ,008  ,320,76,802,FL
00195562,N,Adjustable CompLife,023474    ,008  ,88,32,824,CA
00195563,N,Level Term 20,066227    ,008  ,293,164,824,GA
00195564,N,90 Life,0B6149    ,008  ,70,50,824,MO
00195565,N,Term 80,049080    ,008  ,435,144,824,GA
00195566,N,Level Term 20,061476    ,008  ,334,142,824,GA
00195567,N,Level Term 20,061476    ,008  ,334,135,824,GA
00195568,N,Level Term 20,061476    ,008  ,334,135,824,GA
00195569,N,Level Term 20,036755    ,008  ,558,96,823,GA
00195570,N,Adjustable CompLife,090933    ,008  ,188,111,823,GA
00195571,N,Level Term 20,090933    ,008  ,188,111,823,GA
00195572,Y,Adjustable CompLife,000004    ,008  ,#VALUE!,68,778,GA
00195573,N,Adjustable CompLife,023474    ,008  ,88,26,823,AL
00195574,N,Adjustable CompLife,035624    ,008  ,572,115,823,GA
00195575,N,Adjustable CompLife,087811    ,008  ,201,109,822,GA
00195576,N,Adjustable CompLife,087811    ,008  ,201,97,822,GA
00195577,N,Extended Term,087811    ,008  ,172,35,793,GA
00195578,N,Level Term 20,045614    ,008  ,465,146,822,SC
00195579,N,Adjustable CompLife,061476    ,008  ,334,76,822,GA
00195580,N,Estate CompLife,063583    ,008  ,317,62,822,GA
00195581,N,Estate CompLife,063583    ,008  ,317,48,822,GA
00195582,N,Level Term 10,048555    ,008  ,388,68,770,OH
00195583,N,90 Life,060113    ,008  ,344,115,822,GA
00195584,N,Level Term 10,099992    ,008  ,#VALUE!,150,821,GA
00195585,N,Adjustable CompLife,019404    ,008  ,96,35,821,GA
00195586,N,Adjustable CompLife,087811    ,008  ,201,99,821,GA
00195587,Y,Level Term 10,060906    ,008  ,284,41,768,GA
00195588,N,Level Term 20,060906    ,008  ,338,93,821,GA
00195589,Y,Level Term 10,060906    ,008  ,284,38,768,GA
00195590,N,Adjustable CompLife,054071    ,008  ,353,0,782,GA
00195591,N,90 Life,054071    ,008  ,393,37,821,GA
00195592,N,Level Term 20,045614    ,008  ,465,146,821,SC
00195593,N,Adjustable CompLife,045614    ,008  ,465,26,821,SC
00195594,N,Adjustable CompLife,099992    ,008  ,#VALUE!,100,821,GA
00195595,N,Estate CompLife,019404    ,008  ,96,4,821,GA
00195596,N,Level Term 10,051803    ,008  ,375,35,784,GA
00195597,N,Estate CompLife,051803    ,008  ,412,73,821,GA
00195598,N,Adjustable CompLife,061541    ,008  ,333,95,821,GA
00195599,N,Level Term 10,016303    ,008  ,48,23,766,GA
00195600,N,Adjustable CompLife,016303    ,008  ,103,54,821,GA
00195601,N,90 Life,048539    ,008  ,440,106,821,NC
00195602,N,Adjustable CompLife,024100    ,008  ,86,59,821,GA
00195603,N,Level Term 20,048135    ,008  ,423,97,800,GA
00195604,N,Level Term 20,048135    ,008  ,444,94,820,GA
00195605,N,Adjustable CompLife,099992    ,008  ,#VALUE!,0,810,GA
00195606,N,90 Life,0E5708    ,008  ,28,5,820,GA
00195607,N,Adjustable CompLife,048135    ,008  ,444,106,820,GA
00195608,N,Level Term 10,035624    ,008  ,572,129,820,GA
00195609,N,Level Term 20,070163    ,008  ,262,165,820,GA
00195610,Y,Adjustable CompLife,070163    ,008  ,240,24,798,GA
00195611,N,Adjustable CompLife,015177    ,008  ,107,55,820,GA
00195612,N,Estate CompLife,066227    ,008  ,293,34,820,GA
00195613,N,Level Term 20,000004    ,008  ,#VALUE!,113,820,GA
00195614,N,Extended Term,063120    ,008  ,271,50,771,SC
00195615,N,Level Term 20,099992    ,008  ,#VALUE!,121,820,GA
00195616,N,Adjustable CompLife,087811    ,008  ,201,105,820,GA
00195617,N,Adjustable CompLife,060402    ,008  ,342,110,820,GA
00195618,N,Level Term 20,070289    ,008  ,261,92,819,GA
00195619,N,Estate CompLife,070289    ,008  ,239,#NUM!,797,GA
00195620,N,90 Life,035624    ,008  ,572,111,819,GA
00195621,N,Level Term 10,054622    ,008  ,389,77,819,FL
00195622,N,Level Term 10,066345    ,008  ,292,157,819,GA
00195623,N,Adjustable CompLife,066345    ,008  ,292,109,819,GA
00195624,N,Level Term 10,054622    ,008  ,389,76,819,NY
00195625,N,Adjustable CompLife,066345    ,008  ,254,0,782,GA
00195626,N,Level Term 20,061476    ,008  ,334,126,819,GA
00195627,N,Adjustable CompLife,061476    ,008  ,334,19,819,GA
